city,day_period,weather_conditions,road_traffic_density,order_day_week,type_of_vehicle,delivery_location_longitude,delivery_location_latitude,festival
0,2,1,2,2,3,78.539654,17.50233,0
2,2,0,1,2,2,76.613067,12.326967,0
0,2,5,3,3,2,80.300672,13.166438,0
0,1,5,2,1,2,72.788666,21.159834,0
0,2,2,0,3,2,77.775396,13.100221,0
2,1,1,1,1,1,75.923365,22.773659,0
2,2,1,2,2,3,77.036494,11.063669,0
2,1,0,2,4,2,73.761081,18.646215,0
0,2,4,0,3,3,77.724293,13.043298,0
2,0,4,1,0,3,72.947385,19.160083,0
0,0,2,3,1,2,0.06,0.06,0
0,2,4,3,0,1,73.245012,22.391603,0
0,2,4,0,6,2,78.47035,17.501477,0
2,1,1,2,2,2,77.660709,12.999166,0
0,2,1,2,0,3,85.426842,23.526792,0
2,0,2,3,0,3,77.744293,13.063298,0
0,1,5,2,1,1,75.896959,22.732634,0
2,0,4,3,0,2,77.095393,11.105083,0
0,2,3,0,5,2,75.870512,26.919596,0
0,2,2,0,6,3,73.200283,22.34279,0
0,0,2,3,3,2,76.769264,12.420972,0
0,2,4,3,5,3,0.06,0.06,0
0,2,4,2,5,2,73.912527,18.586216,0
0,2,5,2,6,3,75.89949,22.761234,0
0,0,3,3,1,3,77.695396,13.020221,0
2,2,1,2,1,2,85.397872,23.441292,0
2,1,1,2,5,3,77.494007,23.294249,0
0,2,1,2,6,2,72.873074,19.19114,0
0,2,1,2,2,1,0.01,0.01,0
0,2,0,2,4,3,81.889682,25.487116,0
2,0,0,3,3,2,77.680997,13.139198,0
0,2,3,0,5,2,77.028349,11.052298,0
0,2,1,0,1,3,75.962199,31.03286,0
0,2,0,3,2,3,75.893139,27.003483,0
2,0,0,1,4,3,77.650489,12.99041,0
2,0,2,3,1,2,0.08,0.08,0
0,2,0,0,2,2,80.287221,13.084347,0
0,2,1,3,5,3,72.957385,19.170083,0
0,1,0,1,3,3,80.28147,13.064694,0
0,0,3,3,1,2,77.075667,11.102477,0
0,2,2,0,0,2,76.657961,12.353978,0
0,2,5,2,6,2,78.479654,17.44233,0
2,2,0,2,0,2,75.782891,26.943987,0
0,2,1,0,0,2,73.874855,18.62144,0
0,2,1,2,6,1,72.904115,21.296438,0
0,2,5,0,0,2,73.237753,22.378096,0
2,2,3,2,3,2,73.967902,18.609299,0
0,2,0,3,0,3,77.770625,13.109096,0
0,2,4,0,3,2,75.974377,22.824648,0
2,2,3,2,1,2,0.11,0.11,0
2,2,2,2,6,3,85.470464,23.47925,0
0,2,1,3,0,2,72.925503,21.305975,0
0,0,5,3,0,3,75.398419,19.904103,0
0,2,2,2,1,2,88.480581,22.657821,0
0,2,4,3,5,2,75.859034,26.981378,0
0,2,0,0,2,3,76.729264,12.380972,0
0,2,1,2,1,3,76.726792,12.447978,0
0,2,4,0,0,2,85.4029,23.424422,0
2,2,4,3,4,3,75.867282,26.981927,0
0,2,4,0,5,2,75.889615,30.950184,0
0,2,3,0,5,3,75.936896,27.022313,0
0,1,2,2,0,3,0.01,0.01,0
0,0,2,1,3,2,73.840547,18.530016,0
0,2,0,0,1,2,77.053303,11.084136,0
2,2,4,0,2,1,75.932847,22.78004,0
2,2,4,2,5,2,88.442504,22.594119,0
0,1,3,2,4,2,75.908497,22.735747,0
0,0,4,3,5,3,77.465361,23.244294,0
2,2,2,0,6,2,73.195081,22.341844,0
0,2,2,0,6,3,75.8523,26.896156,0
0,2,1,0,1,2,75.929034,27.051378,0
0,0,4,3,3,3,75.974212,22.818163,0
0,2,4,0,6,2,77.086494,11.113669,0
0,0,1,3,4,2,72.885203,19.054049,0
0,2,1,3,3,2,72.849292,21.23106,0
0,2,0,2,5,3,74.045367,18.693935,0
0,0,4,3,1,1,76.659103,12.366356,0
2,2,4,0,6,2,78.177079,30.469722,0
0,1,4,2,5,1,72.781477,21.170522,0
0,2,0,2,5,3,72.903616,21.296884,0
0,2,4,2,2,3,80.354151,13.148616,0
0,1,0,2,6,2,0.01,0.01,0
1,2,4,0,1,2,73.197753,22.338096,1
0,2,0,0,3,3,77.095393,11.105083,0
2,2,0,2,3,2,72.784209,21.170437,0
0,2,4,0,6,2,0.03,0.03,0
0,2,1,0,3,3,81.945585,25.567687,0
0,1,5,2,4,3,76.961736,11.016686,0
2,2,4,0,3,3,75.924765,22.782225,0
2,2,0,0,4,2,77.014652,11.096117,0
0,1,3,2,1,2,0.01,0.01,0
0,1,1,2,3,3,73.850547,18.540016,0
0,2,0,0,6,2,85.39982,23.429746,0
0,1,1,1,6,2,75.896362,22.771593,0
2,0,3,3,3,2,73.198921,22.350237,0
0,2,5,0,3,2,72.870489,21.250798,0
0,2,5,2,4,3,75.86982,30.944057,0
0,1,2,2,4,3,85.355739,23.394878,0
0,1,3,2,5,1,75.814257,26.922328,0
0,2,5,0,3,2,74.034337,18.676258,0
0,2,4,3,4,2,77.493571,23.293219,0
0,0,1,3,6,2,73.936485,18.576562,0
0,2,0,2,0,3,72.907808,19.171458,0
0,2,2,2,1,3,75.847282,26.961927,0
0,2,3,0,3,2,80.33147,13.114694,0
0,2,1,2,2,2,80.291598,13.041615,0
0,0,5,3,3,3,77.698179,13.062532,0
0,1,5,2,5,3,0.02,0.02,0
0,1,2,2,4,3,72.856721,19.196269,0
0,2,4,3,1,3,77.527227,23.294992,0
0,2,3,2,5,2,80.378656,26.55095,0
2,2,1,3,2,2,75.836896,26.922313,0
2,2,2,3,6,2,85.375055,23.409407,0
0,1,2,2,4,3,88.374878,22.548731,0
2,1,4,2,6,2,73.814855,18.56144,0
2,0,2,3,3,1,75.927282,27.041927,0
0,0,2,1,4,2,73.791081,18.676215,0
0,2,5,2,0,3,72.848666,21.219834,0
0,1,4,2,1,2,85.400464,23.40925,0
2,1,3,2,3,2,85.345146,23.377804,0
0,1,2,2,4,1,88.364127,22.561084,0
2,0,1,3,6,3,77.085017,11.111278,0
0,2,5,2,6,2,75.901338,30.969992,0
0,1,1,2,3,2,78.49035,17.521477,0
0,0,5,3,3,2,77.665428,12.983284,0
0,1,1,2,0,3,72.835553,19.004237,0
0,2,2,3,2,2,78.464423,17.488294,0
0,2,2,3,6,3,0.09,0.09,0
0,2,1,0,2,3,76.746792,12.467978,0
2,2,4,2,4,2,88.424453,22.586461,0
0,2,2,0,2,2,78.459645,17.541028,0
0,2,2,0,2,3,75.956959,22.792634,0
0,0,0,3,2,2,80.271598,13.021615,0
0,2,5,0,6,1,77.769386,13.019934,0
2,2,3,0,3,3,77.087003,11.104839,0
2,2,4,3,2,2,80.32147,13.104694,0
0,2,1,0,5,2,0.08,0.08,0
0,2,4,2,4,2,85.385731,23.411058,0
0,2,0,0,2,2,72.922381,19.281315,0
0,2,0,2,5,3,0.05,0.05,0
0,2,3,0,5,2,78.445467,17.525894,1
0,1,2,2,2,2,78.572111,17.503216,0
0,2,5,0,1,3,77.105667,11.132477,0
0,2,0,3,4,2,73.821081,18.706215,0
0,2,4,0,3,3,85.405055,23.439407,0
0,2,1,2,6,2,77.031082,11.02185,0
2,0,1,1,1,2,77.655797,12.974179,0
0,2,5,2,4,2,77.051082,11.04185,0
0,2,5,2,4,2,77.059594,11.082169,0
2,2,4,0,3,2,75.946699,22.831857,0
0,2,1,2,4,2,80.311598,13.061615,0
0,1,3,2,4,2,75.366017,19.896219,0
0,0,3,1,6,3,76.683622,12.344569,0
0,2,3,2,6,3,0.11,0.11,0
0,2,0,0,3,3,75.912083,27.001191,0
2,2,5,3,4,3,77.8084,13.044264,0
0,0,4,3,5,2,0.11,0.11,0
0,0,1,3,1,2,77.01544,11.043008,0
2,2,0,2,2,3,75.373503,19.930256,0
0,1,4,2,3,2,78.438213,17.450448,0
0,0,5,3,0,2,85.355447,23.389194,0
0,1,5,2,2,2,73.184798,22.331358,0
0,2,4,0,5,2,78.452621,17.489585,0
0,2,1,0,6,2,73.195012,22.341603,0
0,2,5,2,3,3,72.852731,21.233343,0
0,1,4,2,0,2,80.240672,13.106438,0
0,2,5,2,5,2,80.334791,13.107018,0
0,2,3,2,2,2,72.848778,21.237735,0
2,2,4,2,0,2,78.409347,17.480851,0
0,2,4,3,4,2,80.28311,13.095479,0
2,2,3,0,1,2,76.708203,12.424022,0
0,2,4,2,5,2,77.666155,12.984365,0
2,2,3,2,5,2,75.88172,30.953234,0
0,1,2,2,4,3,73.179083,22.320329,0
0,1,1,2,4,2,73.769478,15.581295,0
0,1,1,2,5,2,78.060267,30.339528,0
0,2,4,3,3,2,75.966362,22.841593,0
0,0,2,3,1,2,76.68262,12.339524,0
0,0,2,1,4,3,75.833604,26.961411,0
2,0,1,3,6,2,78.128092,27.325928,0
0,2,1,2,2,2,85.415447,23.449194,0
2,0,0,3,6,3,0.03,0.03,0
0,2,4,3,5,3,77.021082,11.01185,0
0,1,2,2,2,2,0.02,0.02,0
0,2,3,0,6,3,0.03,0.03,0
0,2,3,0,1,3,80.281865,13.096762,0
0,2,2,0,4,3,78.499654,17.46233,0
0,2,2,0,5,2,0.03,0.03,0
0,2,5,0,0,2,0.08,0.08,0
0,0,5,3,1,3,72.841953,21.213493,0
0,0,2,3,1,2,80.281865,13.096762,0
0,2,5,0,4,2,77.705748,13.030324,0
0,0,3,3,4,2,85.375739,23.414878,0
0,0,2,3,1,2,77.680489,13.02041,0
0,0,0,3,5,3,73.297788,22.437898,0
0,0,5,3,1,2,75.827282,26.941927,0
0,0,4,1,3,2,85.365146,23.397804,0
0,0,0,3,0,3,0.03,0.03,0
0,1,1,1,0,2,75.356017,19.886219,0
0,0,5,1,0,2,81.851681,25.470317,1
0,2,1,0,6,2,0.07,0.07,1
0,2,2,0,2,3,72.955553,19.124237,0
2,1,4,2,3,2,72.824342,21.195104,0
0,2,0,0,1,3,73.946485,18.586562,0
0,2,1,3,2,2,72.91859,21.295047,0
0,2,5,3,6,3,73.950626,18.596947,0
0,2,5,3,2,3,77.00544,11.033008,0
0,2,0,3,3,2,76.693622,12.354569,0
2,1,5,2,2,2,0.02,0.02,0
0,2,2,0,2,2,76.008497,22.835748,0
0,2,1,2,2,3,76.648203,12.364022,0
2,2,5,0,4,2,77.065017,11.091278,0
2,2,2,0,4,2,78.419645,17.501028,0
0,2,0,2,4,2,75.824592,26.935287,0
0,2,1,2,0,2,73.855364,15.526162,0
0,2,1,2,1,2,77.001082,10.99185,0
0,1,1,2,6,2,75.803604,26.931411,0
0,2,1,3,1,2,73.964337,18.606258,0
2,2,5,2,6,2,78.081544,27.231661,0
0,2,3,0,4,3,75.866649,27.046431,1
0,2,5,2,3,2,77.045525,11.073681,0
0,2,5,0,3,2,80.314151,13.108616,0
2,1,1,2,4,2,76.320631,10.030683,0
0,2,4,0,2,3,75.875704,26.984142,0
2,1,4,2,2,3,76.627889,12.347928,0
0,0,5,3,4,2,73.235081,22.381844,0
0,2,3,2,5,3,0.08,0.08,0
2,1,0,1,5,2,85.334097,23.365164,0
0,2,3,0,5,1,88.483452,22.619358,0
0,2,0,2,6,3,0.05,0.05,0
0,2,2,2,5,3,76.007429,22.863838,0
0,1,3,2,2,2,76.961736,11.016686,0
0,2,4,0,0,2,75.917522,22.791226,0
0,0,1,3,5,3,78.426744,17.473809,0
2,1,1,2,2,2,77.439845,23.242537,0
0,0,4,3,5,2,73.855364,15.526162,0
0,2,3,0,3,2,85.387872,23.431292,0
0,2,1,0,4,2,85.395731,23.421058,0
0,2,5,0,5,3,77.00295,11.060375,0
0,2,3,3,6,2,73.934855,18.68144,0
2,0,0,3,2,2,78.458213,17.470448,0
0,1,4,2,1,2,73.840547,18.530016,0
0,2,1,2,1,2,73.295012,22.441603,0
0,2,5,2,6,3,73.858972,18.560963,0
2,2,5,2,3,2,80.379982,13.102793,0
2,2,2,2,6,2,72.884715,19.228321,0
0,1,3,1,6,2,77.706664,12.985377,0
0,0,3,3,1,1,78.498321,17.521668,0
0,2,0,3,5,2,73.95852,18.59408,0
0,0,0,1,6,2,77.719386,12.969934,0
2,2,3,2,0,3,75.861338,30.929992,0
0,2,4,0,6,3,0.08,0.08,0
0,1,4,2,3,3,80.238812,13.05978,0
0,2,1,0,2,2,85.39982,23.429746,0
0,2,2,3,3,2,75.822934,26.932908,0
0,1,5,2,2,2,75.912471,22.765049,0
2,1,5,1,1,2,78.413391,17.460827,0
0,2,2,0,4,3,77.7484,12.984264,0
0,2,4,0,3,2,77.745797,13.064179,0
0,2,5,0,1,3,77.042076,11.086298,0
0,2,1,0,4,2,76.409516,10.060706,0
0,1,3,2,4,3,81.854492,25.474697,0
2,2,2,3,6,2,76.715169,12.347954,0
2,0,0,1,5,3,77.636791,12.946229,0
0,2,2,3,3,3,75.924592,27.035287,0
0,2,5,0,5,2,72.904136,21.296608,0
2,2,3,0,6,2,73.831081,18.716215,0
0,0,5,1,1,2,80.30147,13.084694,0
0,0,3,1,1,2,85.344253,23.371489,0
0,1,1,2,3,1,75.894167,22.737021,0
0,1,5,1,6,2,78.412621,17.449585,0
2,2,2,2,3,2,75.883007,26.99294,0
0,2,0,2,3,2,72.943984,19.165831,0
0,2,0,0,6,2,0.13,0.13,0
0,2,4,2,5,2,88.38231,22.582996,0
0,2,4,3,3,3,0.03,0.03,0
0,2,1,2,1,2,85.396967,23.423783,0
2,0,5,3,2,2,77.474976,23.254459,0
0,0,5,3,6,3,80.270672,13.136439,0
0,2,1,0,0,2,73.224798,22.371358,0
0,2,1,2,2,2,72.894715,19.238321,0
0,1,3,2,4,2,72.778726,21.167729,0
0,2,5,2,0,2,72.88859,21.265047,0
2,0,2,3,6,3,80.345235,13.096286,0
0,2,1,2,5,2,0.07,0.07,0
0,1,1,2,2,3,77.63413,12.955662,0
2,1,4,2,6,2,76.675808,12.3185,0
0,0,3,3,0,2,72.916749,19.173249,0
0,2,1,0,3,2,72.871953,21.243493,0
0,1,5,2,1,1,77.663685,12.998453,0
0,2,4,3,4,2,73.237753,22.378096,0
0,2,1,3,5,3,0.05,0.05,0
0,2,2,3,3,2,77.773237,13.003041,0
0,0,5,1,3,3,85.364253,23.391489,0
0,2,0,0,0,1,75.934592,27.045287,0
0,1,0,2,2,2,85.355486,23.394989,0
0,2,2,0,1,2,77.075017,11.101278,0
0,0,3,3,6,3,72.903616,21.296884,0
0,1,5,2,0,3,72.804136,21.196608,0
0,2,4,0,5,3,75.871817,30.943244,0
0,2,5,0,5,2,77.034652,11.116117,0
2,1,5,2,6,2,80.251598,13.001615,0
0,2,3,3,6,3,75.91172,30.983234,0
2,2,4,2,5,2,72.822731,21.203343,0
0,2,5,2,2,2,78.539578,17.512819,0
2,2,4,0,0,3,75.818259,30.915915,0
2,1,4,2,3,3,78.367554,17.444114,0
0,1,4,2,2,3,78.097151,30.392202,0
0,2,3,0,3,2,76.660028,12.353225,0
0,2,1,0,5,2,81.990187,25.573994,0
0,2,1,3,3,3,77.809386,13.059934,0
0,2,2,3,2,2,77.125017,11.151278,0
0,0,3,3,0,2,72.865503,21.245975,0
2,1,2,2,0,3,75.368894,19.916969,0
0,2,1,3,6,3,78.136106,30.417968,0
2,2,3,0,6,3,76.733067,12.446967,0
0,2,5,2,3,2,78.177079,30.469722,0
2,1,5,2,6,2,73.907902,18.549299,0
0,2,2,2,3,2,81.990187,25.573994,0
0,0,0,3,2,3,75.897333,26.826536,0
2,2,4,0,4,3,75.860512,26.909596,0
0,2,1,0,5,3,80.322268,13.129645,0
2,2,0,2,5,3,75.967648,22.805835,0
0,2,0,0,6,3,78.467865,17.508263,0
0,1,4,2,2,2,76.641094,12.341214,0
0,2,5,0,4,2,0.09,0.09,0
0,0,1,3,1,2,73.900547,18.590016,0
0,1,0,1,5,3,73.814855,18.56144,0
0,2,5,2,0,2,73.815736,15.604419,0
2,2,3,2,1,2,77.67413,12.995662,0
0,2,0,2,3,1,82.000187,25.583994,0
0,2,0,0,4,2,76.633067,12.346967,0
0,2,5,0,3,3,75.977648,22.815835,0
0,2,3,0,2,2,76.676792,12.397978,0
0,2,3,3,4,2,77.690709,13.029166,0
0,1,3,2,3,2,73.190937,22.330526,0
0,1,1,1,2,2,85.326842,23.426792,0
0,0,1,1,6,2,76.656792,12.377978,0
0,2,1,0,2,3,76.680583,12.373194,0
0,2,5,3,4,3,75.99949,22.861234,0
0,2,1,0,3,2,72.997385,19.210083,0
2,1,3,2,5,3,73.187788,22.327898,0
0,2,2,0,0,3,80.318812,13.13978,0
2,2,3,0,1,2,72.871953,21.243493,0
0,2,1,0,0,2,77.068349,11.092298,0
2,2,3,3,4,2,72.834209,21.220437,0
2,1,4,2,4,2,80.362796,26.494986,0
2,2,4,0,5,2,74.034337,18.676258,0
0,2,2,2,4,2,73.841081,18.726215,0
0,2,1,0,5,2,73.280937,22.420526,0
0,2,3,0,3,3,76.375447,10.060717,0
2,2,4,2,0,3,75.962471,22.815049,0
0,2,4,2,5,3,0.09,0.09,1
0,2,4,2,2,3,0.05,0.05,0
2,2,2,0,1,2,72.844115,21.236438,0
0,0,5,1,6,3,73.844855,18.59144,0
2,0,4,1,5,1,78.459654,17.42233,0
0,0,1,3,3,2,85.365739,23.404878,0
0,0,4,3,3,2,77.770625,13.109096,0
0,2,0,0,1,2,80.281598,13.031615,0
0,2,4,0,6,2,77.101082,11.09185,0
2,1,0,2,4,2,72.842731,21.223343,0
0,2,3,2,5,2,75.972739,31.003988,0
0,2,3,0,5,2,75.431461,19.998716,0
2,2,3,2,3,2,72.870489,21.250798,0
0,2,5,0,0,2,73.986485,18.626562,0
2,1,4,2,2,2,72.82859,21.205047,0
0,2,1,0,4,2,72.882731,21.263343,0
2,2,1,0,1,2,73.255012,22.401603,0
0,0,3,3,5,1,0.08,0.08,0
2,2,2,0,0,2,77.706791,13.016229,0
0,2,5,2,5,2,85.405055,23.439407,0
0,2,1,0,3,2,0.11,0.11,0
0,2,5,0,0,1,80.272439,13.052394,0
0,2,2,2,0,2,85.396967,23.423783,0
0,2,1,0,5,1,73.295081,22.441844,1
0,2,0,2,1,2,75.432405,19.985016,0
0,2,1,2,4,2,77.088349,11.112298,0
2,0,4,3,2,2,73.878429,18.55421,0
0,1,0,2,4,1,75.912574,22.780072,0
0,0,3,3,4,2,78.478855,17.56971,0
0,0,4,3,5,3,77.10544,11.133009,0
0,2,3,3,4,2,73.823572,18.642718,0
0,1,1,1,4,2,75.862739,30.893988,0
0,2,0,0,1,3,75.956959,22.792634,0
0,2,3,2,4,2,72.849122,21.230096,0
0,2,3,2,0,2,88.384127,22.581084,0
0,0,4,3,1,2,78.560366,17.518998,0
0,2,2,0,5,2,75.95949,22.821234,0
0,0,0,3,3,3,76.033365,22.883659,0
0,0,4,3,0,2,76.723622,12.384569,0
0,2,1,2,4,3,77.686014,13.062161,0
0,1,1,2,0,2,75.822083,26.911191,0
0,1,3,2,1,3,75.923365,22.773659,0
0,0,0,3,2,2,73.945101,18.583626,0
2,2,5,2,5,3,78.399645,17.481028,0
2,0,2,3,1,3,88.523452,22.659358,0
0,1,2,2,3,2,75.814592,26.925287,0
0,2,4,3,1,2,77.753237,12.983041,0
0,2,5,0,4,2,85.456967,23.483783,0
0,0,5,3,3,2,85.415739,23.454878,0
2,2,5,0,1,2,0.07,0.07,0
0,2,0,2,5,3,72.884342,21.255104,0
2,2,0,3,1,2,80.307221,13.104347,0
0,2,4,2,6,2,85.365486,23.404989,0
0,1,3,1,4,2,88.37068,22.567186,0
2,2,1,2,4,1,72.937385,19.150083,0
0,2,1,0,0,2,75.896896,26.982312,0
0,2,0,2,6,3,72.959976,19.25663,0
0,2,4,0,3,2,0.03,0.03,0
0,2,0,0,3,2,78.174095,27.290934,0
2,1,5,2,5,3,75.906959,22.742634,0
0,2,5,0,2,2,75.916649,27.096431,0
2,2,1,3,5,2,72.912585,19.007584,0
2,1,2,2,4,3,73.838972,18.540963,0
0,2,1,2,6,2,88.422885,22.622672,0
0,2,0,0,0,2,73.910327,18.616719,0
0,2,5,2,6,2,72.848059,21.22276,0
0,2,1,0,5,2,77.509989,23.312357,0
0,2,1,0,1,3,75.936362,22.811593,0
0,2,3,0,0,3,72.891953,21.263493,0
0,2,0,2,2,2,0.06,0.06,0
0,2,2,0,4,2,73.94852,18.58408,0
0,2,5,0,2,2,80.34147,13.124694,0
2,0,2,3,6,3,75.9123,26.956156,0
0,0,2,3,5,2,75.829034,26.951378,0
0,2,1,2,4,2,77.770625,13.109096,0
0,2,3,3,2,3,77.00295,11.060375,0
2,0,4,3,2,2,76.661094,12.361214,0
0,2,1,0,5,3,75.967429,22.823839,0
2,0,0,3,3,3,75.792891,26.953987,0
0,2,3,2,3,2,80.361598,13.111615,0
0,1,5,2,2,1,75.988497,22.815748,0
0,2,0,0,0,2,80.379982,13.102793,0
0,2,4,0,1,3,75.90982,30.984057,0
0,2,3,0,1,2,77.071876,11.090762,0
0,1,5,2,3,3,80.261865,13.076762,0
0,2,2,3,5,3,77.091876,11.110762,0
0,0,4,3,0,2,76.649103,12.356356,0
2,2,4,0,0,3,75.967522,22.841226,0
2,2,3,0,0,3,74.026485,18.666562,0
0,2,2,0,6,3,80.307221,13.104347,0
0,2,1,2,5,3,75.902934,27.012908,0
0,2,5,0,4,3,75.883007,26.99294,0
0,2,1,0,5,2,75.936896,27.022313,1
0,2,0,0,0,2,73.834855,18.58144,0
0,0,0,3,0,3,85.365146,23.397804,0
0,1,0,2,0,1,75.906959,22.742634,0
0,2,3,2,2,3,72.893984,19.115831,0
0,1,0,1,4,2,77.004311,11.028638,0
0,2,2,3,0,3,77.431663,23.264631,0
0,0,0,1,3,2,0.04,0.04,0
0,0,5,1,5,3,75.834257,26.942328,0
2,2,4,2,1,2,80.249104,13.121809,0
0,2,5,2,0,2,77.664293,12.983298,0
0,2,1,0,2,2,0.13,0.13,0
0,2,3,2,3,3,78.197044,27.303303,0
0,2,4,2,6,2,77.675797,12.994179,0
0,2,1,0,1,2,73.927902,18.569299,0
2,2,4,0,6,2,75.91949,22.781234,0
0,2,1,0,6,2,78.580366,17.538998,0
0,0,3,3,3,2,72.908059,21.28276,0
2,1,3,2,2,3,75.804592,26.915287,0
2,1,4,2,6,2,77.650625,12.989096,0
0,0,1,3,0,1,0.06,0.06,0
2,1,5,2,0,2,72.874492,21.243434,0
2,2,4,0,0,3,76.693067,12.406967,0
0,2,0,2,2,2,77.477227,23.244992,0
0,2,1,0,1,2,72.895451,19.1793,0
0,0,3,3,6,2,75.916699,22.801857,0
0,2,3,2,6,2,75.830512,26.879596,0
0,2,2,0,4,2,73.3,22.45,0
0,2,0,0,0,2,75.877282,26.991927,0
0,2,4,0,3,3,72.942381,19.301315,0
0,2,3,0,0,2,76.695808,12.3385,0
0,2,3,0,0,3,80.328519,13.161878,0
2,2,5,0,2,2,80.312439,13.092394,0
2,2,1,2,5,2,80.361569,26.48775,0
0,0,3,3,5,2,76.683622,12.344569,0
0,2,0,2,3,2,80.344151,13.138616,0
2,0,5,3,0,1,0.08,0.08,0
0,1,1,2,3,3,75.896362,22.771593,0
0,1,5,2,6,3,78.378855,17.46971,0
0,2,1,0,4,3,76.677889,12.397928,0
0,2,2,2,6,3,80.426344,26.579003,0
2,0,2,1,2,3,72.865553,19.034237,0
0,1,2,1,1,3,76.627889,12.347928,0
0,2,5,2,2,3,77.638179,13.002532,0
2,0,3,3,3,3,75.819034,26.941378,0
2,2,0,2,6,2,75.99949,22.861234,0
0,1,5,1,4,2,77.027003,11.044839,0
0,1,3,2,0,3,72.924115,21.316438,0
0,0,5,1,5,3,72.835503,21.215975,0
0,2,0,0,5,3,80.460708,26.623672,0
0,2,5,3,4,3,73.947902,18.589299,0
0,2,4,0,1,3,72.862658,19.095838,0
2,2,4,3,2,3,85.435146,23.467804,0
0,2,1,2,4,3,77.793237,13.023041,0
0,2,0,0,4,3,75.934212,22.778163,0
0,2,3,0,3,3,76.689103,12.396356,0
2,0,4,3,1,3,75.902934,27.012908,0
0,2,5,0,0,3,76.368258,10.087364,0
0,2,3,3,0,2,72.832697,21.209569,0
0,2,3,3,6,3,75.916649,27.096431,0
0,2,1,0,5,2,80.278114,13.046047,0
0,2,3,3,6,2,75.97949,22.841234,0
0,2,2,0,6,2,78.443391,17.490827,0
0,2,2,0,5,2,75.844257,26.952328,0
0,1,4,2,0,3,0.02,0.02,0
0,2,0,0,0,2,73.820431,15.606594,0
2,2,3,2,3,3,73.297788,22.437898,0
2,1,4,2,5,3,0.02,0.02,0
0,2,0,0,0,2,72.903616,21.296884,0
0,1,3,2,4,2,75.907648,22.745835,0
2,0,2,3,2,3,75.913139,27.023483,0
0,2,5,0,0,3,0.11,0.11,0
2,2,2,2,4,3,77.776664,13.055377,0
0,2,2,0,3,3,75.984765,22.842225,0
0,2,1,2,6,2,73.239083,22.380329,0
0,2,3,2,0,3,77.105393,11.115083,0
0,2,4,0,1,2,72.977385,19.190083,0
0,0,0,3,3,2,76.713067,12.426967,1
0,0,3,3,3,2,76.691094,12.391214,0
0,2,5,2,1,3,76.729103,12.436356,0
0,1,5,1,4,2,78.406744,17.453809,0
0,0,2,3,1,2,77.012076,11.056298,0
0,2,3,0,3,2,73.082281,19.317222,0
0,2,2,0,3,3,85.425486,23.464989,0
0,2,5,3,3,2,76.745169,12.377954,0
0,2,4,2,3,3,73.228921,22.380237,0
0,2,5,0,0,3,77.735396,13.060221,0
2,2,3,3,6,2,73.240937,22.380526,0
0,2,0,2,1,2,77.746664,13.025377,0
0,0,2,3,5,2,73.197753,22.338096,0
0,2,4,2,0,2,0.03,0.03,0
2,0,4,1,4,2,76.683622,12.344569,0
0,2,0,0,0,2,0.05,0.05,0
2,2,3,0,5,1,72.886191,19.2313,0
0,2,5,0,1,3,75.932739,30.963988,0
0,0,1,3,2,3,0.06,0.06,0
0,2,5,0,2,3,0.13,0.13,0
0,0,2,3,5,3,73.929315,18.563811,0
0,0,4,3,2,2,85.520464,23.52925,0
0,2,2,2,2,1,72.85765,19.033517,0
0,2,2,0,5,1,72.831477,21.220522,0
0,0,4,3,2,2,78.435883,17.501976,0
0,0,1,3,1,2,75.926362,22.801593,0
0,2,3,2,4,2,73.930626,18.576947,0
0,2,3,0,5,2,76.017648,22.855835,0
0,2,3,0,4,2,0.03,0.03,0
0,0,0,3,5,3,73.890547,18.580016,0
2,2,2,2,3,2,76.773622,12.434569,0
2,0,0,1,5,3,0.04,0.04,0
0,2,1,2,6,1,76.745169,12.377954,0
0,2,1,0,3,2,75.940512,26.989596,1
0,0,1,3,6,2,75.470232,19.984449,0
2,2,3,0,0,3,78.448855,17.53971,0
2,2,3,2,5,2,73.990626,18.636947,0
0,2,5,0,2,2,76.016959,22.852634,0
0,0,4,3,0,2,0.08,0.08,0
0,2,1,2,6,0,76.667961,12.363978,0
0,2,0,2,6,2,76.692278,12.385461,0
0,1,5,1,4,2,76.996494,11.023669,0
2,1,2,1,6,2,77.017003,11.034839,0
0,2,3,0,0,3,77.085017,11.111278,0
0,2,4,0,3,2,80.410939,26.572419,1
2,1,2,2,6,2,75.912847,22.76004,0
0,2,0,2,4,1,0.05,0.05,0
0,2,0,2,2,2,72.875203,19.044049,0
0,2,3,0,3,1,72.884492,21.253434,0
0,2,5,0,5,2,72.862629,21.239669,0
0,1,1,2,2,2,85.334253,23.361489,0
2,2,0,0,3,1,0.07,0.07,0
0,1,4,2,2,2,78.438213,17.450448,0
0,2,0,0,0,2,77.658179,13.022532,0
0,2,1,2,4,1,76.666792,12.387978,0
0,2,2,2,5,2,77.002076,11.046298,0
0,0,3,1,2,2,0.04,0.04,0
2,2,0,2,1,2,76.736167,12.433994,0
0,0,4,1,0,3,0.04,0.04,0
2,2,4,0,1,3,73.945367,18.593934,0
0,2,4,0,6,2,72.854209,21.240437,0
0,2,0,0,0,2,72.85859,21.235047,0
0,2,2,2,5,2,75.99949,22.861234,0
0,2,4,0,1,3,76.455397,10.116881,0
